ARG,3/1/2019,$443.80 ,$458.87 ,$418.00 ,$484.67 
BELL,3/4/2019,$191.20 ,$221.21 ,$181.00 ,$231.41 
ARG,3/2/2019,$558.00 ,$590.65 ,$514.46 ,$634.18 
TSLA,3/3/2019,$804.45 ,$808.48 ,$764.04 ,$848.89 
ARG,3/1/2019,$890.65 ,$923.69 ,$878.42 ,$935.91 
DC.WT,3/3/2019,$166.05 ,$207.20 ,$124.54 ,$248.71 
ROG,3/2/2019,$601.17 ,$633.76 ,$572.53 ,$662.41 
BELL,3/3/2019,$795.91 ,$803.33 ,$778.10 ,$821.14 
L.PR.B,3/3/2019,$192.99 ,$206.41 ,$145.05 ,$254.35 
DC.WT,3/1/2019,$383.67 ,$411.26 ,$341.81 ,$453.11 
RBC,3/1/2019,$208.97 ,$225.87 ,$191.31 ,$243.53 
MSFT,3/2/2019,$7.59 ,$54.41 ,($13.55),$75.55 
LYD,3/2/2019,$502.49 ,$527.17 ,$493.19 ,$536.47 
RBC,3/3/2019,$931.93 ,$963.06 ,$884.13 ,"$1,010.86 "
RBC,3/2/2019,$280.11 ,$306.28 ,$252.04 ,$334.35 
MSFT,3/4/2019,$419.57 ,$457.19 ,$402.51 ,$474.24 
MSFT,3/3/2019,$879.07 ,$887.13 ,$866.58 ,$899.62 
LYD,3/1/2019,$664.14 ,$677.11 ,$644.81 ,$696.44 
LYD,3/4/2019,$171.14 ,$187.84 ,$162.60 ,$196.39 
BELL,3/2/2019,$331.62 ,$369.65 ,$281.75 ,$419.52 
LYD,3/1/2019,$698.16 ,$713.53 ,$690.61 ,$721.08 
GOOG,3/1/2019,$704.51 ,$727.00 ,$655.95 ,$775.56 
LYD,3/1/2019,$9.77 ,$22.80 ,($5.55),$38.12 
GOOG,3/1/2019,$212.82 ,$258.61 ,$202.42 ,$269.01 
TSLA,3/4/2019,$392.94 ,$424.75 ,$353.50 ,$464.20 
DC.WT,3/2/2019,$33.47 ,$44.44 ,$26.45 ,$51.45 
RBC,3/1/2019,$98.02 ,$118.64 ,$53.46 ,$163.20 
ARG,2/28/2019,$673.23 ,$706.89 ,$659.45 ,$720.67 
L.PR.B,3/2/2019,$160.96 ,$173.38 ,$124.54 ,$209.79 
GOOG,3/4/2019,$763.48 ,$783.49 ,$744.13 ,$802.84 
MSFT,3/1/2019,$820.53 ,$834.94 ,$804.56 ,$850.91 
TSLA,3/1/2019,$693.83 ,$730.10 ,$691.75 ,$732.19 
MSFT,3/3/2019,$748.44 ,$787.60 ,$716.81 ,$819.23 
TSLA,3/2/2019,$521.82 ,$570.62 ,$477.87 ,$614.57 
L.PR.B,3/1/2019,$560.53 ,$579.36 ,$533.74 ,$606.15 
L.PR.B,3/2/2019,$653.79 ,$660.43 ,$612.28 ,$701.94 
RBC,3/2/2019,$492.76 ,$520.27 ,$487.65 ,$525.38 
RBC,2/28/2019,$321.04 ,$352.06 ,$272.14 ,$400.96 
DC.WT,3/1/2019,$356.45 ,$360.07 ,$326.36 ,$390.16 
MSFT,3/3/2019,$980.17 ,$997.02 ,$932.86 ,"$1,044.33 "
LYD,3/4/2019,$541.06 ,$558.57 ,$518.93 ,$580.70 
TSLA,3/4/2019,$485.29 ,$504.73 ,$471.65 ,$518.37 
RBC,3/4/2019,$754.29 ,$799.17 ,$739.14 ,$814.31 
TSLA,3/1/2019,$80.75 ,$85.92 ,$79.61 ,$87.06 
MSFT,3/1/2019,$450.87 ,$490.79 ,$425.77 ,$515.89 
ROG,3/4/2019,$867.51 ,$916.70 ,$836.88 ,$947.33 
MSFT,3/1/2019,$9.24 ,$41.51 ,($20.04),$70.80 
GOOG,3/3/2019,$381.08 ,$430.25 ,$348.76 ,$462.57 
L.PR.B,3/1/2019,$142.52 ,$159.11 ,$108.97 ,$192.65 
RBC,3/3/2019,$2.54 ,$46.94 ,($16.36),$65.85 
BELL,3/3/2019,$35.37 ,$63.00 ,$32.03 ,$66.34 
RBC,3/1/2019,$404.54 ,$443.49 ,$388.65 ,$459.39 
MSFT,2/28/2019,$92.58 ,$108.11 ,$76.73 ,$123.96 
LYD,3/1/2019,$898.13 ,$904.36 ,$892.38 ,$910.10 
BELL,3/1/2019,$388.29 ,$400.99 ,$363.65 ,$425.63 
MSFT,3/3/2019,$725.52 ,$730.57 ,$694.23 ,$761.86 
LYD,3/2/2019,$401.52 ,$451.30 ,$382.28 ,$470.54 
DC.WT,3/1/2019,$469.36 ,$480.28 ,$460.24 ,$489.40 
TSLA,3/2/2019,$667.63 ,$709.91 ,$663.29 ,$714.25 
LYD,3/2/2019,$378.88 ,$428.45 ,$362.24 ,$445.09 
MSFT,3/3/2019,$742.40 ,$755.78 ,$723.80 ,$774.38 
MSFT,2/28/2019,$104.82 ,$137.37 ,$55.80 ,$186.39 
ROG,3/3/2019,$101.98 ,$125.88 ,$88.46 ,$139.40 
BELL,3/2/2019,$903.26 ,$945.75 ,$881.89 ,$967.12 
BELL,3/3/2019,$16.26 ,$37.80 ,($33.34),$87.40 
ARG,2/28/2019,$93.53 ,$96.13 ,$71.66 ,$118.00 
GOOG,3/1/2019,$184.37 ,$186.44 ,$157.51 ,$213.30 
ROG,3/4/2019,$33.79 ,$66.90 ,$32.00 ,$68.70 
BELL,3/1/2019,$870.10 ,$903.88 ,$845.23 ,$928.75 
LYD,3/3/2019,$7.43 ,$19.23 ,$5.34 ,$21.32 
MSFT,2/28/2019,$75.88 ,$102.75 ,$71.87 ,$106.75 
LYD,3/1/2019,$477.84 ,$498.42 ,$432.82 ,$543.44 
RBC,3/3/2019,$122.18 ,$156.40 ,$89.99 ,$188.58 
ARG,3/1/2019,$359.22 ,$365.63 ,$332.63 ,$392.22 
ROG,3/3/2019,$687.78 ,$713.80 ,$682.76 ,$718.81 
GOOG,3/2/2019,$144.66 ,$152.28 ,$127.17 ,$169.77 
TSLA,2/28/2019,$937.08 ,$953.57 ,$910.54 ,$980.11 
DC.WT,3/4/2019,$648.89 ,$682.66 ,$621.07 ,$710.48 
GOOG,3/3/2019,$536.37 ,$538.55 ,$488.90 ,$586.03 
RBC,2/28/2019,$989.41 ,"$1,012.39 ",$981.79 ,"$1,020.01 "
ARG,3/4/2019,$530.33 ,$556.41 ,$492.82 ,$593.93 
DC.WT,3/2/2019,$59.34 ,$85.71 ,$28.61 ,$116.43 
ROG,3/4/2019,$143.00 ,$169.88 ,$114.42 ,$198.47 
LYD,2/28/2019,$561.57 ,$565.19 ,$556.79 ,$569.97 
LYD,2/28/2019,$269.08 ,$276.01 ,$237.25 ,$307.83 
ROG,3/4/2019,$568.94 ,$599.97 ,$520.36 ,$648.55 
ARG,3/2/2019,$586.11 ,$621.10 ,$550.63 ,$656.58 
ARG,3/3/2019,$599.70 ,$612.03 ,$591.05 ,$620.68 
GOOG,3/3/2019,$988.31 ,"$1,032.72 ",$951.38 ,"$1,069.64 "
RBC,3/4/2019,$251.99 ,$282.86 ,$215.74 ,$319.11 
TSLA,2/28/2019,$446.11 ,$470.37 ,$422.21 ,$494.27 
RBC,3/3/2019,$492.38 ,$535.03 ,$449.44 ,$577.98 
LYD,3/4/2019,$801.31 ,$803.65 ,$751.32 ,$853.65 
L.PR.B,2/28/2019,$172.41 ,$185.33 ,$141.68 ,$216.05 
LYD,3/1/2019,$91.10 ,$103.14 ,$47.41 ,$146.83 
LYD,3/4/2019,$5.50 ,$33.68 ,($28.26),$67.44 
L.PR.B,3/2/2019,$798.13 ,$825.77 ,$787.83 ,$836.07 
ROG,3/4/2019,$364.57 ,$412.45 ,$321.60 ,$455.42 
DC.WT,3/1/2019,$840.36 ,$849.25 ,$796.81 ,$892.80 
LYD,2/28/2019,$9.61 ,$42.92 ,($5.16),$57.69 
ARG,3/3/2019,$78.45 ,$115.10 ,$58.22 ,$135.32 
RBC,3/1/2019,$839.98 ,$862.64 ,$823.55 ,$879.08 
L.PR.B,3/3/2019,$539.33 ,$587.78 ,$512.82 ,$614.29 
GOOG,3/4/2019,$244.88 ,$278.26 ,$213.97 ,$309.17 
GOOG,3/1/2019,$300.81 ,$326.38 ,$285.58 ,$341.61 
TSLA,3/3/2019,$15.40 ,$26.75 ,($16.46),$58.61 
ARG,3/4/2019,$234.33 ,$276.31 ,$197.65 ,$313.00 
ARG,2/28/2019,$294.99 ,$315.75 ,$247.52 ,$363.23 
DC.WT,3/1/2019,$45.79 ,$56.74 ,$6.80 ,$95.73 
LYD,3/4/2019,$344.06 ,$345.40 ,$325.30 ,$364.15 
RBC,3/4/2019,$376.72 ,$422.23 ,$348.00 ,$450.95 
RBC,2/28/2019,$992.89 ,"$1,027.26 ",$954.18 ,"$1,065.96 "
MSFT,3/3/2019,$567.91 ,$598.41 ,$557.09 ,$609.22 
L.PR.B,3/1/2019,$912.86 ,$932.20 ,$895.39 ,$949.67 
LYD,3/3/2019,$854.47 ,$866.72 ,$835.97 ,$885.22 
RBC,3/2/2019,$385.69 ,$426.39 ,$346.26 ,$465.82 
L.PR.B,3/1/2019,$941.07 ,$983.55 ,$924.93 ,$999.69 
ARG,3/2/2019,$343.06 ,$380.50 ,$326.65 ,$396.92 
BELL,3/1/2019,$491.42 ,$501.54 ,$469.32 ,$523.63 
ROG,3/1/2019,$644.54 ,$658.99 ,$630.72 ,$672.80 
TSLA,3/3/2019,$770.68 ,$800.41 ,$722.37 ,$848.73 
ROG,3/1/2019,$543.06 ,$589.39 ,$525.91 ,$606.54 
RBC,3/3/2019,$234.26 ,$284.15 ,$195.83 ,$322.58 
ROG,3/4/2019,$739.51 ,$766.02 ,$730.61 ,$774.93 
BELL,2/28/2019,$658.51 ,$668.87 ,$620.69 ,$706.69 
TSLA,3/1/2019,$33.72 ,$57.24 ,$11.80 ,$79.15 
RBC,3/3/2019,$334.24 ,$371.46 ,$307.16 ,$398.54 
DC.WT,3/1/2019,$854.43 ,$867.96 ,$836.73 ,$885.66 
MSFT,2/28/2019,$926.20 ,$972.49 ,$911.82 ,$986.87 
MSFT,3/4/2019,$671.33 ,$690.97 ,$670.56 ,$691.73 
ARG,3/3/2019,$146.45 ,$179.66 ,$120.24 ,$205.86 
TSLA,3/1/2019,$60.96 ,$85.40 ,$60.77 ,$85.58 
ROG,3/4/2019,$847.79 ,$883.65 ,$800.75 ,$930.69 
GOOG,3/2/2019,$281.48 ,$299.10 ,$281.08 ,$299.49 
DC.WT,3/3/2019,$15.67 ,$20.79 ,($27.08),$63.54 
ARG,3/1/2019,$615.42 ,$620.72 ,$591.02 ,$645.12 
DC.WT,3/2/2019,$216.14 ,$232.72 ,$170.63 ,$278.23 
MSFT,3/2/2019,$814.49 ,$840.59 ,$781.85 ,$873.23 
TSLA,3/3/2019,$909.63 ,$940.64 ,$901.57 ,$948.70 
LYD,3/3/2019,$964.80 ,$973.68 ,$956.87 ,$981.61 
ROG,2/28/2019,$655.56 ,$656.43 ,$650.40 ,$661.59 
BELL,3/1/2019,$870.26 ,$885.09 ,$866.01 ,$889.34 
RBC,2/28/2019,$835.88 ,$839.16 ,$821.35 ,$853.68 
ARG,3/4/2019,$40.30 ,$77.57 ,$32.34 ,$85.52 
L.PR.B,3/1/2019,$546.27 ,$561.55 ,$539.37 ,$568.45 
RBC,3/2/2019,$121.10 ,$159.92 ,$84.12 ,$196.90 
RBC,3/3/2019,$233.26 ,$237.81 ,$208.10 ,$262.97 
GOOG,3/3/2019,$766.09 ,$767.91 ,$719.22 ,$814.77 
DC.WT,3/4/2019,$8.68 ,$27.56 ,$0.29 ,$35.95 
RBC,3/3/2019,$145.40 ,$184.75 ,$105.84 ,$224.31 
ARG,3/3/2019,$656.55 ,$693.71 ,$614.56 ,$735.70 
BELL,3/2/2019,$35.51 ,$60.67 ,$6.00 ,$90.19 
MSFT,3/3/2019,$122.82 ,$129.97 ,$87.37 ,$165.41 
GOOG,2/28/2019,$45.09 ,$91.40 ,$3.84 ,$132.65 
DC.WT,3/3/2019,$614.65 ,$643.89 ,$566.69 ,$691.84 
L.PR.B,3/1/2019,$600.64 ,$619.35 ,$561.35 ,$658.64 
BELL,3/2/2019,$673.50 ,$693.99 ,$659.47 ,$708.03 
L.PR.B,3/2/2019,$207.90 ,$234.16 ,$162.40 ,$279.65 
TSLA,3/3/2019,$884.39 ,$922.10 ,$855.72 ,$950.77 
ROG,3/1/2019,$100.00 ,$100.05 ,$80.50 ,$119.54 
LYD,2/28/2019,$43.01 ,$46.45 ,$4.42 ,$85.03 
GOOG,3/2/2019,$227.35 ,$243.12 ,$216.64 ,$253.83 
ARG,3/3/2019,$255.68 ,$286.39 ,$231.92 ,$310.15 
LYD,3/2/2019,$110.91 ,$123.00 ,$70.48 ,$163.43 
LYD,3/2/2019,$642.83 ,$676.71 ,$604.97 ,$714.58 
MSFT,3/2/2019,$578.12 ,$610.10 ,$535.60 ,$652.63 
TSLA,3/4/2019,$433.12 ,$433.93 ,$394.67 ,$472.38 
BELL,3/3/2019,$909.45 ,$958.71 ,$870.06 ,$998.10 
BELL,3/2/2019,$89.83 ,$132.04 ,$73.92 ,$147.95 
DC.WT,3/4/2019,$171.02 ,$182.73 ,$132.22 ,$221.54 
TSLA,3/4/2019,$214.39 ,$263.13 ,$173.67 ,$303.86 
MSFT,3/2/2019,$15.30 ,$62.84 ,($0.80),$78.93 
LYD,3/3/2019,$72.14 ,$97.13 ,$61.50 ,$107.78 
DC.WT,2/28/2019,$678.24 ,$678.65 ,$675.70 ,$681.19 
LYD,2/28/2019,$637.29 ,$638.51 ,$617.48 ,$658.32 
DC.WT,2/28/2019,$463.74 ,$472.18 ,$457.54 ,$478.38 
MSFT,3/4/2019,$650.14 ,$689.73 ,$649.39 ,$690.47 
DC.WT,3/1/2019,$950.21 ,$988.64 ,$906.69 ,"$1,032.17 "
TSLA,3/4/2019,$982.02 ,$987.29 ,$966.51 ,"$1,002.80 "
RBC,3/3/2019,$714.27 ,$763.60 ,$693.26 ,$784.61 
ROG,2/28/2019,$747.05 ,$755.45 ,$704.88 ,$797.62 
TSLA,2/28/2019,$90.15 ,$134.24 ,$82.60 ,$141.79 
RBC,3/1/2019,$152.20 ,$181.11 ,$139.24 ,$194.07 
GOOG,2/28/2019,$631.96 ,$635.09 ,$620.46 ,$646.59 
ROG,3/1/2019,$44.21 ,$71.99 ,$10.51 ,$105.69 
ARG,3/2/2019,$655.34 ,$674.40 ,$625.65 ,$704.09 
LYD,3/3/2019,$41.44 ,$58.13 ,$29.90 ,$69.67 
ROG,3/4/2019,$488.61 ,$525.12 ,$484.13 ,$529.60 
GOOG,3/1/2019,$338.42 ,$376.85 ,$332.45 ,$382.82 
RBC,2/28/2019,$706.94 ,$717.92 ,$679.69 ,$745.16 
ROG,2/28/2019,$561.51 ,$571.73 ,$522.66 ,$610.58 
LYD,3/2/2019,$21.50 ,$62.71 ,$14.75 ,$69.47 
RBC,3/4/2019,$363.22 ,$380.34 ,$322.32 ,$421.25 
LYD,3/2/2019,$365.53 ,$374.24 ,$335.46 ,$404.30 
TSLA,3/2/2019,$375.44 ,$384.31 ,$372.94 ,$386.81 
LYD,2/28/2019,$250.63 ,$262.73 ,$204.91 ,$308.45 
LYD,2/28/2019,$955.08 ,$966.49 ,$913.07 ,"$1,008.49 "
TSLA,3/1/2019,$552.22 ,$575.01 ,$529.10 ,$598.13 
DC.WT,3/1/2019,$710.89 ,$742.42 ,$701.01 ,$752.30 
GOOG,3/4/2019,$661.30 ,$680.33 ,$625.89 ,$715.74 
DC.WT,3/1/2019,$432.85 ,$473.24 ,$430.19 ,$475.90 
LYD,3/1/2019,$390.96 ,$432.50 ,$369.29 ,$454.17 
DC.WT,3/4/2019,$258.39 ,$263.35 ,$250.71 ,$271.02 
L.PR.B,3/4/2019,$664.46 ,$696.47 ,$625.50 ,$735.43 
BELL,3/1/2019,$250.48 ,$294.56 ,$220.62 ,$324.42 
RBC,3/3/2019,$322.12 ,$342.32 ,$290.35 ,$374.09 
BELL,3/3/2019,$480.38 ,$512.20 ,$472.75 ,$519.82 
MSFT,2/28/2019,$306.81 ,$323.09 ,$287.45 ,$342.45 
MSFT,3/2/2019,$939.58 ,$941.36 ,$892.38 ,$988.56 
L.PR.B,2/28/2019,$460.72 ,$469.83 ,$431.13 ,$499.43 
MSFT,3/2/2019,$903.22 ,$943.82 ,$856.55 ,$990.49 
ROG,3/3/2019,$696.20 ,$725.97 ,$658.72 ,$763.45 
LYD,3/1/2019,$292.82 ,$305.54 ,$255.23 ,$343.13 
RBC,3/2/2019,$401.19 ,$401.57 ,$352.47 ,$450.30 
BELL,3/2/2019,$757.46 ,$776.00 ,$723.55 ,$809.92 
L.PR.B,2/28/2019,$798.67 ,$830.80 ,$756.86 ,$872.62 
MSFT,3/2/2019,$960.54 ,$990.83 ,$953.88 ,$997.50 
ARG,3/3/2019,$636.65 ,$678.81 ,$604.00 ,$711.46 
GOOG,3/1/2019,$268.71 ,$274.15 ,$256.65 ,$286.21 
MSFT,3/2/2019,$962.64 ,$994.53 ,$951.47 ,"$1,005.70 "
ROG,3/3/2019,$538.49 ,$548.82 ,$528.06 ,$559.25 
ARG,3/4/2019,$105.88 ,$112.10 ,$56.33 ,$161.66 
TSLA,3/3/2019,$573.16 ,$575.49 ,$548.88 ,$599.77 
RBC,3/3/2019,$625.56 ,$654.74 ,$621.99 ,$658.31 
RBC,3/4/2019,$562.18 ,$591.01 ,$535.36 ,$617.84 
DC.WT,3/4/2019,$239.06 ,$264.93 ,$193.17 ,$310.83 
BELL,3/4/2019,$785.23 ,$791.83 ,$744.03 ,$833.03 
RBC,3/1/2019,$305.43 ,$342.05 ,$275.39 ,$372.09 
ARG,3/1/2019,$618.95 ,$661.94 ,$573.06 ,$707.83 
GOOG,2/28/2019,$365.04 ,$382.87 ,$322.65 ,$425.26 
ROG,3/1/2019,$802.78 ,$814.27 ,$801.00 ,$816.05 
LYD,3/1/2019,$9.80 ,$18.14 ,($27.28),$55.22 
BELL,3/1/2019,$827.91 ,$834.98 ,$824.78 ,$838.11 
ROG,3/4/2019,$484.40 ,$505.43 ,$483.78 ,$506.05 
RBC,3/3/2019,$152.33 ,$196.26 ,$139.72 ,$208.88 
DC.WT,3/4/2019,$536.20 ,$573.05 ,$533.41 ,$575.85 
RBC,2/28/2019,$12.33 ,$15.55 ,$6.12 ,$21.75 
ROG,3/2/2019,$646.36 ,$654.54 ,$644.10 ,$656.80 
ROG,3/4/2019,$186.31 ,$199.07 ,$162.01 ,$223.37 
ROG,3/1/2019,$64.14 ,$68.85 ,$32.45 ,$100.53 
DC.WT,3/3/2019,$603.58 ,$623.04 ,$575.32 ,$651.30 
GOOG,3/2/2019,$640.69 ,$685.24 ,$620.25 ,$705.68 
ROG,3/2/2019,$805.99 ,$828.91 ,$796.54 ,$838.36 
GOOG,3/2/2019,$500.75 ,$548.48 ,$477.86 ,$571.37 
ARG,3/3/2019,$181.40 ,$200.92 ,$132.34 ,$249.98 
TSLA,3/2/2019,$95.78 ,$112.66 ,$65.73 ,$142.72 
ROG,2/28/2019,$818.93 ,$853.34 ,$804.66 ,$867.61 
RBC,3/3/2019,$951.00 ,$957.16 ,$938.32 ,$969.84 
GOOG,3/2/2019,$127.60 ,$128.74 ,$114.63 ,$141.71 
RBC,3/3/2019,$651.86 ,$667.74 ,$647.03 ,$672.56 
TSLA,3/3/2019,$814.43 ,$853.92 ,$788.26 ,$880.08 
DC.WT,3/3/2019,$203.27 ,$240.24 ,$177.72 ,$265.79 
TSLA,3/3/2019,$781.43 ,$796.84 ,$752.15 ,$826.12 
GOOG,3/3/2019,$466.10 ,$492.59 ,$417.40 ,$541.28 
LYD,3/4/2019,$80.07 ,$112.44 ,$70.17 ,$122.35 
L.PR.B,3/1/2019,$667.26 ,$714.23 ,$629.26 ,$752.24 
BELL,3/2/2019,$855.62 ,$876.77 ,$815.95 ,$916.44 
LYD,3/2/2019,$855.78 ,$874.49 ,$822.75 ,$907.52 
GOOG,2/28/2019,$608.42 ,$639.68 ,$601.43 ,$646.67 
GOOG,2/28/2019,$129.36 ,$161.23 ,$110.73 ,$179.87 
BELL,3/1/2019,$861.62 ,$862.66 ,$842.60 ,$881.68 
GOOG,2/28/2019,$53.90 ,$84.10 ,$6.57 ,$131.42 
L.PR.B,2/28/2019,$254.25 ,$269.38 ,$229.92 ,$293.71 
MSFT,3/1/2019,$993.52 ,$995.33 ,$972.53 ,"$1,016.32 "
BELL,3/1/2019,$671.81 ,$715.21 ,$649.97 ,$737.06 
ARG,3/4/2019,$760.42 ,$777.87 ,$760.10 ,$778.20 
MSFT,3/3/2019,$375.67 ,$378.87 ,$358.30 ,$396.24 
L.PR.B,3/4/2019,$456.44 ,$500.83 ,$433.00 ,$524.27 
DC.WT,3/3/2019,$282.20 ,$297.50 ,$243.86 ,$335.84 
ARG,3/2/2019,$737.10 ,$772.94 ,$730.15 ,$779.89 
MSFT,3/4/2019,$19.96 ,$36.33 ,$2.50 ,$53.78 
GOOG,3/1/2019,$17.34 ,$63.70 ,($29.25),$110.29 
GOOG,3/1/2019,$750.16 ,$779.62 ,$749.37 ,$780.41 
LYD,3/2/2019,$437.06 ,$445.98 ,$406.56 ,$476.48 
RBC,3/4/2019,$250.87 ,$259.49 ,$238.13 ,$272.24 
ROG,3/3/2019,$38.57 ,$67.10 ,$1.52 ,$104.15 
ARG,3/4/2019,$449.98 ,$464.18 ,$412.34 ,$501.83 
RBC,3/2/2019,$323.10 ,$351.93 ,$285.90 ,$389.13 
ROG,3/3/2019,$957.27 ,"$1,003.36 ",$954.06 ,"$1,006.57 "
RBC,3/1/2019,$84.93 ,$113.52 ,$39.71 ,$158.73 
GOOG,3/4/2019,$125.63 ,$139.69 ,$125.56 ,$139.76 
DC.WT,2/28/2019,$965.51 ,$976.74 ,$950.00 ,$992.25 
RBC,3/3/2019,$697.29 ,$722.28 ,$649.92 ,$769.65 
TSLA,2/28/2019,$884.95 ,$921.87 ,$878.09 ,$928.74 
LYD,3/4/2019,$745.72 ,$766.34 ,$718.12 ,$793.94 
TSLA,3/1/2019,$659.58 ,$677.45 ,$643.05 ,$693.99 
GOOG,2/28/2019,$206.14 ,$207.56 ,$203.73 ,$209.97 
LYD,3/3/2019,$639.37 ,$649.07 ,$610.66 ,$677.77 
TSLA,3/3/2019,$669.33 ,$681.37 ,$623.15 ,$727.55 
BELL,2/28/2019,$822.32 ,$842.04 ,$789.21 ,$875.15 
TSLA,3/1/2019,$276.79 ,$321.55 ,$246.44 ,$351.90 
TSLA,2/28/2019,$334.60 ,$350.71 ,$293.02 ,$392.29 
ROG,3/2/2019,$383.77 ,$427.08 ,$367.95 ,$442.90 
LYD,3/4/2019,$117.77 ,$161.87 ,$113.10 ,$166.54 
ROG,2/28/2019,$105.87 ,$132.87 ,$58.69 ,$180.05 
GOOG,2/28/2019,$998.65 ,"$1,026.60 ",$972.46 ,"$1,052.78 "
TSLA,3/4/2019,$864.94 ,$877.03 ,$823.22 ,$918.75 
GOOG,2/28/2019,$620.44 ,$644.57 ,$570.98 ,$694.03 
MSFT,3/1/2019,$243.40 ,$271.97 ,$195.58 ,$319.78 
RBC,3/3/2019,$185.52 ,$193.25 ,$144.52 ,$234.26 
GOOG,3/4/2019,$552.32 ,$585.23 ,$541.21 ,$596.34 
GOOG,3/4/2019,$307.14 ,$339.59 ,$295.55 ,$351.18 
RBC,3/1/2019,$710.03 ,$711.32 ,$681.63 ,$739.72 
GOOG,3/1/2019,$619.97 ,$663.35 ,$593.61 ,$689.71 
MSFT,2/28/2019,$373.59 ,$377.47 ,$341.56 ,$409.49 
BELL,3/4/2019,$424.57 ,$434.03 ,$385.31 ,$473.29 
RBC,3/3/2019,$131.33 ,$165.87 ,$99.32 ,$197.87 
L.PR.B,3/4/2019,$607.66 ,$621.13 ,$573.01 ,$655.78 
BELL,2/28/2019,$304.56 ,$320.06 ,$262.51 ,$362.11 
ROG,3/3/2019,$846.51 ,$892.79 ,$832.96 ,$906.34 
ROG,3/3/2019,$885.53 ,$918.10 ,$845.33 ,$958.30 
MSFT,3/1/2019,$195.12 ,$236.41 ,$157.46 ,$274.08 
TSLA,3/2/2019,$532.34 ,$566.38 ,$483.12 ,$615.60 
DC.WT,3/4/2019,$758.17 ,$767.80 ,$728.41 ,$797.56 
ROG,3/4/2019,$795.22 ,$825.62 ,$793.71 ,$827.14 
RBC,3/3/2019,$456.80 ,$471.82 ,$456.78 ,$471.84 
RBC,3/2/2019,$414.76 ,$453.67 ,$376.12 ,$492.31 
LYD,3/3/2019,$445.52 ,$488.85 ,$431.46 ,$502.91 
MSFT,2/28/2019,$134.12 ,$158.63 ,$133.24 ,$159.51 
ARG,2/28/2019,$307.56 ,$326.54 ,$260.33 ,$373.77 
LYD,3/4/2019,$695.53 ,$742.93 ,$674.25 ,$764.20 
ROG,3/2/2019,$982.69 ,"$1,031.14 ",$954.98 ,"$1,058.85 "
BELL,2/28/2019,$99.22 ,$142.38 ,$82.82 ,$158.78 
LYD,3/1/2019,$375.93 ,$391.38 ,$354.14 ,$413.16 
DC.WT,3/2/2019,$983.37 ,"$1,028.27 ",$965.58 ,"$1,046.06 "
MSFT,3/3/2019,$633.99 ,$647.64 ,$598.35 ,$683.29 
ARG,3/2/2019,$525.80 ,$561.74 ,$475.90 ,$611.63 
ROG,2/28/2019,$7.05 ,$33.60 ,($38.16),$78.81 
L.PR.B,3/2/2019,$863.01 ,$906.03 ,$861.95 ,$907.08 
RBC,3/1/2019,$715.02 ,$761.85 ,$702.08 ,$774.78 
GOOG,3/2/2019,$845.83 ,$883.39 ,$823.24 ,$905.98 
ARG,2/28/2019,$96.91 ,$129.61 ,$92.45 ,$134.07 
MSFT,3/3/2019,$419.40 ,$469.14 ,$391.38 ,$497.17 
DC.WT,3/3/2019,$614.30 ,$621.37 ,$572.50 ,$663.17 
RBC,3/2/2019,$10.49 ,$27.67 ,($16.20),$54.36 
RBC,3/3/2019,$520.93 ,$563.09 ,$518.01 ,$566.01 
DC.WT,3/3/2019,$247.72 ,$273.01 ,$211.46 ,$309.27 
LYD,3/2/2019,$15.77 ,$54.18 ,($20.60),$90.55 
ARG,2/28/2019,$858.56 ,$905.36 ,$829.38 ,$934.54 
ROG,3/4/2019,$960.96 ,"$1,004.86 ",$960.24 ,"$1,005.58 "
BELL,3/3/2019,$25.19 ,$53.75 ,$18.49 ,$60.45 
ROG,3/1/2019,$76.75 ,$86.01 ,$50.13 ,$112.63 
BELL,3/1/2019,$315.68 ,$363.49 ,$307.35 ,$371.81 
ROG,3/3/2019,$26.11 ,$26.22 ,$2.73 ,$49.60 
RBC,3/1/2019,$278.06 ,$314.51 ,$258.42 ,$334.14 
MSFT,3/2/2019,$569.87 ,$604.44 ,$553.20 ,$621.12 
LYD,3/1/2019,$826.33 ,$831.13 ,$801.39 ,$856.06 
L.PR.B,3/1/2019,$551.44 ,$596.85 ,$541.67 ,$606.62 
TSLA,3/4/2019,$824.34 ,$837.11 ,$816.06 ,$845.39 
TSLA,2/28/2019,$463.49 ,$492.15 ,$431.70 ,$523.94 
BELL,3/2/2019,$503.00 ,$504.39 ,$484.42 ,$522.97 
TSLA,3/2/2019,$493.36 ,$532.49 ,$455.11 ,$570.74 
MSFT,3/3/2019,$77.72 ,$111.12 ,$65.81 ,$123.04 
GOOG,3/2/2019,$185.88 ,$191.53 ,$142.62 ,$234.80 
DC.WT,3/4/2019,$614.49 ,$634.39 ,$596.49 ,$652.40 
ROG,3/2/2019,$443.20 ,$463.78 ,$438.65 ,$468.34 
DC.WT,2/28/2019,$803.49 ,$830.21 ,$780.44 ,$853.25 
RBC,3/2/2019,$533.44 ,$539.51 ,$512.29 ,$560.66 
MSFT,3/2/2019,$248.55 ,$298.17 ,$239.03 ,$307.69 
DC.WT,3/2/2019,$151.76 ,$193.06 ,$148.17 ,$196.65 
